text,cachaca
Olá Rafael Felicidades pelo dia. Parabéns amigo... 👏👏👏💥✌,False
Não perco por nada,False
Alvim Aloisio foi uma promoção relâmpago mas outras vão surgir!! Abs!!,True
"Vanessa Alcaniz, Juliana Siqueira",False
Pra curti a bad Priscila Lorraine Jessica Oliveira kkkkkk,False
Marco André Paldês da Costa,True
Que maravilha.  Parabéns. Orgulho dessa família Sanha. Orgulho da cachaça pernambucana. Feliz. Feliz.,True
eu quero a do corinthians.,False
E esse HOMMER aí com a rapaziada?,False
se quiser ainda adiciona leite condensado aí fica top,True
Eu experimentei e AMEiiii,True
Essa deveria ser a do mês de setembro para os associados.,False
Sanhaçu carvalho,True
Marina Pivato,True
im excelente SÁBADO,False
"Está é ótima .
A companheira certa",False
Marcelle Bottecchia e Roberta Orofino Soraia Bottecchia vamos ganhar,False
Aonde é feita essa cachaça?,True
Qual o valor da garrafa,True
Faltou Gustavo Lima Leo,False
João Mendes,False
Nina Siqueira Carmen Dantas Marlucia Maciel 🤣🤣🤣,False
Delvan Oliveira Álvinho Santana,False
Essa é boa mesmo.,False
Aprovada.,False
Waldir Abrahão e Meli Barbosa  bora experimentar Wiba com chocolate??? 🤤🤤😋😋,False
"Parabéns a todos que fazem a Sanhaçu. Um exemplo de sustentabilidade e valorização da nossa cultura. Cachaça excelente, de sabor frutado e suave. Foi um prazer estar com vocês !!!",True
Marcelo Buiu Ramos,False
HAVANA,False
Qual valor?,False
Da um gole ai mano....,True
Lisa Dias Priscila Garcia,False
Amo👏🏻👏🏻🙏🏻,False
"Como não curtir essa empresa que já faz parte da cultura pernambucana. Com uma administração sustentável e com sócios antenados com seu público e que recebe tão bem os seus visitantes, agregando ainda mais valor ao que sabem fazer tão bem. UMA ÓTIMA CACHAÇA DE CORAÇÃO E FEITA COM CORAÇÃO. Parabéns!",True
Copiei,False
Cleci Machado aprenda,False
Muito boa !!!,False
Eu ortografado já tem,False
Tomo todas...,True
E isso ai so fã d vçs chom de bola kkkkk continuim assim vçs cantam de mais deus o abençoe vçs por esse mundo a fora.,False
Que delicia de visita 🐶,False
Show,False
Olha o preço disso Deisy Menezes 😲,False
Tales Silva,False
"Fulo ipê e germana, não existe igual!",True
Foto muito legal!,False
Priscila Fernanda,False
Sucesso!!!!,False
👏👏👏👏👏👏👏👏,False
Lindo maravilhoso teadoroooo,False
Cade o enbaixadooooor,False
Vai ser muito boa essa live. Nem pensar no Eduardo Costa.,False
Parece com o avô.,False
Junior Munaretti,False
mais tarde eu apareço ai!,False
Se estiver em São Paulo temos uma loja em São Bernardo do Campo.,False
"Excepcional cachaçaria,.com rótulos incríveis! Na torcida...",True
Parabens,False
eta coisa boa em,True
"muiitoo bom o atendimento , adoreii ah cachaça em ! estarei de volta jaja ahahha",True
o bicho bao,False
Gustavo Burigo Schultz,True
Faltou Gustavo Lima,False
Shows. Shows. Shows Bom também,False
"Ah, depende muito da marca da Birita. Se for de Alambique, EU tô na fita. Mas tem que ser da BOA!!!",True
Parabéns e realmente a melhor,False
Wanderson Vicente tô esperando a minha até hoje...,False
"Veja como indicar pessoal: Larissa Maebara, Nemesio Cruz.",False
"Presente para meus amigos Gilson Ferreira de Lima e Renato Tomaz, segue a origem para que conheçam.",True
Leonardo Gatto vamos fazer nesse fds?,True
"sou de resende, gostaria de comprar um pingometro como fica o frete?",False
"Carga e descarga , logo ali abaixo !!!",False
"Nossa!!! Se fosse apenas congelar o copo tudo bem, mas misturar cachaça com gelo... não dá!",True
Quando o serumano não tem exatamente nada pra fazer 🤣,False
copo lindooooo!!!,True
Bruna Eliane,False
"Amburana, perfumada e aconchegante!",True
Wallace Quene eai bora ficar chique?  esse vem pra tacar sofisticação para os bares em...,True
E verdade,False
Laís Estéfane Martins olha amor 😋😉,False
Gostaria de ganhar pra oferecer aos amigos,True
João vicente ferreira ... hoje é  o  dia!!!!,False
Camila Oliveira Martins agente fez lá no Weverson,False
Bom,False
Parabéns,False
"Renan Oliveira
Renato Barbosa",False
E o 6,False
E en Uberlândia como consigo Uberlândia MG,False
terra de bons cavalos e de uma boa  cachaça  pode mandar eu aceito rsrsrs,True
Que Bela companheira,True
"Marlene estamos sempre a disposição
Basta marcar com os amigos e manter contato",False
Estas cachaças têm muito a ver com minhas caipirinhas (risos) : ),True
Saberia me informar quais seriam esses 5 tipos? Abraço,False
Deve ser muito bom!!!,True
"Lanche ? O que  é isto? Sanhaçu é chique , é nobre é para grandes eventos, salões eletizados, a nata da sociedade  para fortalecer amizades antigas.",True
eu querooo,False
"Estou procurando barril de amendoim de 10 ou 20 LTS, vocês tem?",False
"Não estou conseguindo assinar, chega no CEP e trava.",True
Aceito de presente. .. Matheus Henrique Ferraz,False
A cara do Brasil e principalmente dos mineiros.,True
Muito boa mesmo e tudo que diz na discrição e verdade experiência unica,True
👏👏👏👏👏,False
"Sugiro que você avalie a cachaça Ouro Fino produzida em Caeté, MG",True
:D,False
Show!!,False
Osmar Carvalho 🥃😋🥃😋,True
Acabei de assistir a um doc no gnt  com ele e família.,False
Paulo Henrique Riceto,False
Ana Laura Guimarães me lembrei de você saudades bjk,False
Muito boa essa cachaça já tive o prazer de degustar,True
Parabéns!!! 🥂🇧🇷👏🏻🏅,True
"Cachaça Maribondo da Paraíba-PB, envelhecida em barril de umburana, muito boa",True
bien entouré !,False
.,False
Nem sempre o que é mais caro é melhor.,True
Betinha Romualdo,True
Não tem onde moro,False
Parabéns 👏👏👏 Sucesso sempre....,False
"Esse foi mais um dia de trabalho nota 10 com a parceira Sanhaçu - cachaça orgânica, ""Aprender é a única coisa de que a mente nunca se cansa, nunca tem medo e nunca se arrepende"".. de Leonardo da Vinc",True
"Ferreira Januária, Asa Branca, Claudionor........",True
Nilton Ribeiro,False
Velozes e Furiosos 8,False
Ricardo De Oliveira Hernandes Hernandes e Magali Pontes,False
Eu quero como faço pra compra,False
Gostaria de prova,True
Claudio Ricci  faz pra mim  lá no rancho ! a cerveja eu levo !!,False
Leane Alves,True
"Só  da Santiago (espolio Anisio,sobrinho Noé ) e as  outras (  Piragibana,Java, Contendas ,  etc)
??",True
"🎶Se não beber tudo, eu vos ajudarei
Se não secar um litro, eu secarei, eu secarei,
Na igreja diz assim,
Beba um copo e deixe outro para mim (2x)🎶",True
SQN,False
"Parabéns Célia Tudo de bom pra você.  Muita paz,  Amor e muita saúde.  Que Deus te abençoe e te proteja sempre!! Felicidades  um Brinde com a melhor Cachaça do Brasil #Wiba 🍷",True
Nunca experimentei ainda essa,False
Isso é Perito Moreno Glacial,False
"Rodrigo, realmente foi constatado uma falha e foi solucionado. Pedimos que aguarde pois estará recebendo o seu pedido em breve. Desculpe-nos pelo transtorno. 
Att casa da bebida",False
Lindos,False
"Parabéns pelo seu dia Sr Ademílson, que Deus abençoe, ilumine e proteja você e toda sua família, lhes provendo muita paz, amor, saúde, alegria e prosperidade hoje e sempre, feliz aniversário.",False
Myleyde Vyana Costa olha o cabelo dela,False
Isso é mais show que um bom vinho linda demais 👏🏻👏🏻👏🏻,False
"Cachaça Tragaluz do alambique Brisa da Serra, maravilha de cachaça",True
Arnaldo Teixeira Elcio Dos Santos Moreira,False
Gatos,False
Volúpia cristal,False
Opa to aqui,True
"Claudionor, Sanhaçu e Havana.",False
Parabéns!,False
Vanessa Karyna,False
Uma delícia já comi e gostei,False
"Parabéns Oto, sucessos, um brinde amigo e a todos envolvidos",True
Bruna Le Lorente eu querooooo,False
Voces dois fazem uma dupla espetacular,False
"""o meu ngm vai beber não, só eu"" kkkkkkkkkkkkkkkkkkkkk Beatriz Paiva",True
Boooaaa abraço,False
Linda,False
"Alcy Alves, dá uma olhada!",True
"Oh cara essa live era pra ser dia 06 de setembro que aí a gente bebia até tarde da noite ,no outro dia é feriado, mas não tem problemas vou encher o talo do mesmo jeito.",True
maravilha,False
Luís Fernando Rogério Fernandes Correia,False
Tudo de maravilhosa!! Se resume neste nome!! Boa demais!!!,True
👏👏👏👏👏👏👏👏,False
Ronaldo Santos,False
Felipe Diniz,True
Vocês são nota Mil. Adoro muito vocês,False
"Como ser sócio do clube 
 Qual o custo mensal. 
  ..",False
Ótima cachaça.,True
Rogério Tacio Leal,False
Agora vcs estão falando de cachaça de qualidade 👏👏Demorou hein ...,True
Eita coisa boa !!! Eu quero ! A cachaça chega com facilidade o problema é esse caju 🙏🏼🙈👏🏼🥂🥂🥂.,True
Maravilhosooooo !!!,False
Serra limpa e a melhor cachaça da paraiba todas as outras tem segui o exemplo de uma cachaça 100% orgânica se nemhu produto químico.,True
Verdade,False
Ana Flavia Magri roubaram sua ideia kkkk,False
Cadê o eduardo costa?,False
Em Sao Peulo posso comprar?,True
"A mais recente Cachaça que bebi foi a CaiaLua Prata. De corpo médio, lacrimosa, buquet suave, frutada, equilibrada, retrogosto prolongado e convidativo... #confessoquebebi.",True
"Henrique Borges como você mesmo disse o ""mestre José"" já nos ensinou muita coisa",False
"Boa , mande uma para seu amigo. Kkk
Abs",True
Essa aí é  muito boa!!! * * * * *,True
Me enviem um pote,True
todas,False
Carvalheira extra premium,True
Qual valor do litro,True
Roni Bosco...,True
Giovanna 😍,False
Wanderson Oliveira se liga a fita que se falo,False
Parabéns por essa belíssima companheira!,False
Elaine Gomes....kkkkk,True
6,False
O 7,False
"Com certeza ! Vou começar a treinar !
👍👍",False
Mida.....😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,False
Andressa Romario,False
Obaaa 🍻🍻🍻😁😂😘💖,True
Ia tudo bem entre nois dai vcs me põe  nome numa cachaça  de PT ai não  nem.meu amigo.,True
Joao Batista Biasi Biasi Anielle Gobetti Alexandre Gobetti,False
"Super de parabéns, a equipe da cachaça Batista com a preocupação com a higiene na sua produção.",True
👏🏼👏🏼,False
Será que sou uma??? Kkkkkk li errado kkkkk Grazielle Ramos Nohama,True
"Este ranking foi o pior que eu ja vi até hoje como pode muitas cachaças de qualidade excelente competir com umas cachaças horriveis e ainda ficarem em melhor colocação,não souberam diferenciar separar madeiras classificar cada uma em seu lugar foi realmente um ranking sem noção como pode vcs querer compararem uma cachaça envelhecida de 10 ou 12 ou 15 anos com uma cachaça branca foi pessimo de coração organizadores do evento vcs não entendem nada sobre nossa caninha.",True
Janaina Michelle Pires Cida Santos,False
Adoro vcs,False
Rafael Antunes :v,False
Magna Sales Rodrigues Fia Silzo Rodrigues Rosivaldo Rodrigues Rodrigues,False
Rodrigo X Aline Bellussi Andre Luis De Miranda Lacerda Edilson Sc Samuel Mendes Regi Souza,False
Faltou Gustavo Lima,False
"Nossa ,todos falaram que gosta , será que só eu vou dizer que gosto mais que eles ?kkkk",False
Agora colocaram som.,False
Muito bem. Parabéns,False
Keones Devanir 😂😂😂,False
Agora so' tomando uma pra cura a margura,True
Alguem conseguiu as qtdes dos ingredientes?,False
João A. P. Tosin,False
Lucas Miranda,False
As Caminhoneiras 😍,False
Taty Avelino,False
Que delicia!  Bom dia!,False
Estou degustando agora... maravilhosa,True
Vdd,False
Preco,False
Bora bora,False
Gat,False
Tropicalientie!!!!!,False
João Mendes prata,True
Valeria Duppre,True
Eduardo dar vexame amo ele mas a bebida estraga ele,True
7 folhas,False
WB sucesso em seu trabalho cachaça Wiba uma raridade,True
Com o avô até que não mas com meu saudoso pai sim kkk.,True
Quero fazer essa caipirinha neste fim de semana kkkkkkk,True
Eu quero essa pinga e tomar com vcs topas amo vcs,True
Essa é boa!,False
Jean Lima Lima e Diogo Meurer kkkk,False
Quanto essa?,False
Olha isso Juvenal Botelho. Excelente preço.,True
Up,False
Sertanejo,True
Na minha opinião cachaça ABAIRA !!!,True
Patricia Passos 🍺🍺🍺🍺🍻🍻🍻,True
"Parabéns à toda equipe da Sanhaçu ! 🏆👏👏Parabéns à família ! 💕👏👏
E que em 2017 seja uma ano ainda melhor e coroado de mais sucesso !
Grande abraço Max. Sergio & Mari 🍾🍸👏👏",True
Tapuã - Toquinho.,True
"F0rm0sa,(da  tonha) . essa
é   da  b0a!!!",True
♡ ♥ ♥ ♥ ♡,False
Só cachaça top,True
"PT dá dor de cabeça!!
 Prefiro a B-38",False
Maria Alice Argentim,False
Paulinha Amorim queroooooo,True
É  pra ferrar a gente mesmo.....kkkk,False
#cachaçaé explosão de aromas e sabores! =),True
"Na Praia De Maragogi AL
Esse dia foi tenso, me empolgue demais não sei nem como cheguei na van kk",False
Tá difici axar os parças,False
Essa parece Boa!,True
"Não sei de onde é, não sei quem é, e nem quem e a mãe. Kkkkm",False
Deu água na Boca...kkkk,True
me chama kkk,True
Nesta varanda tem muita história e causos para relembrar com a cachaça ibituruna não da para esquecera gente ate aumenta!!,True
Eu quero uma Fê!!,True
Comprar oque se ta td indisponível no site? Kkkk,False
Cachaça guarasiaba,True
Lindo! Eu quero!!! Separa os meus que vou buscar...,False
João Firmo Francisco Sousas,True
Wes Batista,False
"Chapada Diamantina, BA.",True
Esaa e boa,False
Isabela Duartte Lívia Fernanda Santos Bastos,False
Pena que não é pra minha casa...to poupando pra comprar uma...,True
Vem buscar em Recife!!!! Isso significa que temos visita à vista!!!!!!,False
🔝🔝🔝,False
Nossos bartenders estão arrasando... e claro que com a legítima Cachaça orgânica ficam muito mais saborosos...,True
Elis Araujo 😂😂😂😂😂😂,False
👏👏👏👏👏👏👏👏👏👏👏👏👏👏,False
Eu vou!!!,False
A que estiver cheia 😂😂😂😂,True
http://colecaodotrarbach.blogspot.com.br/?m=1,False
Tem em Londrina???,True
"Aproveite oferta especial em todos os produtos da loja com 10% de desconto , basta inserir o cupom bemvindo10",False
Gue horas vai ser isso,False
Parabéns bela reportagem.,False
Tantas outras melhores,False
"Chã Grande muito bem representada, de Chã Grande para o mundo ! 👏👏👏👌",False
Coisa linda  😍😍😍😍😍,False
Ele tinha feito com Ypioca,True
"Pessoal, quem se interessou pode comprar pelo nosso site www.cachacacompanheira.com.br ou fazer pedido de orçamento pelo e-mail contatocompanheira@hotmail.com",True
Obrigado meu amigo,False
Rildo Ramires Vai uma dessa ?,True
Boa  tarde  eu  curti  muzica amo  q  deus   abeicoe  voces,False
"Entre o torresmo e um homem, fico com o torresmo kkkkk",True
Eu ja tô lá,False
Bom é com limão,True
Joao Pedro Vieira Rose Vieira,True
"Terra Brasilis, eu e um amigo ""roubamos"" uma dose da garrafa do pai dele, tínhamos 14 anos kkkkk",True
eu quero,False
Davi Fernandes De Oliveira faz pra nois kkk,True
Nossa essa não posso perder🙈,False
"Pinga, cachaça, aguardente, méh, água que passarinho não bebe, rapaz esqueci o que iria escrever, bora toma mais uma 😂😂😂",True
Amei!!!!,False
O município tem um potencial turístico e não é desenvolvido.,False
Um luxo,False
Benedito,True
Sinicley Armando,False
Lindooooo,False
"Cachaça de Jandaia do Sul, das boas !",True
Lindos,False
Paulo César Araujo,True
deve der bommmmmmmmmm!,False
👏👏👏👏👏,False
Lemonis!!!,False
Voces  mel amados,False
Caraca este manja de cachaça,True
Leonardo Lopes,False
Feliz Dia dos Pais!❤👏👏👏👏👏👏👏👏🎉,False
Whisky Johnnie Walker Black Label trankilo!!! hehe',True
Juliana Trepiccione,False
Adriano Chavante e l Lillia Braga,False
"Kkkkk é assim mesmo! !!
Fazer o q?",False
Marcio Alexandre Coelho,True
Conceitual,False
Moises Peronico Regis Afonso Paulino Webson Luiz Neto Lins,False
Para de vender cachaca e vai cantar pra nos que e melhor.Eu nao bebo mas adoro sua voz UAU!!!,True
Joel Cünha,True
Parabéns Wilson Barros!!,False
Paula Castro Zini Fatima Castro,False
Tá normal,False
"M,ayke Douglas, Erick Souza, Everton Martins, Hermesom Ribeiro, Marlon Lucio Gonçalves de Freitas, Adney Santos... e muitos outros kkkkkk",False
Olhaaaa Yuri e Andre ja to querendo um!!,True
Lixo Seleta + Lixo Baru é drink num é cachaça !,True
Oba... Pelo menos desta vez eu não vou perder o prazo... Tô com sorte!!! Agora é só esperar o cupom chegar pra marcar o meu esquenta!!!!,True
Lindo o vídeo!!,False
"Parabéns, que lindoooo!!! 💗 💗 💗",False
O drink ficou lindo e deve ter ficado uma delícia! 👏🏻👏🏻,False
Michelle Moraes❤😏🍻,True
"Duas coisas boas, Brasileira e Alagoana rsrsrsr",True
"Já tomei duas cachaças dessa marca.
Recomendo, é excepcional!!!!",True
Eu quero,False
São maravilhosas,False
Parabéns!,False
Boa tarde.,False
Ai Savinho Souza seu dia,True
Grazi Massonetto Júlia Macedo Pablo Juliano Dallmann,False
Wallas Rodrigues,False
Como se faz para ver valores e encomendas?,False
Adoro,True
"AMBURANA,!! FICA  COM UM PALADAR  SUAVE.!!",True
Nossa deu água na boca..😋,True
de boa qualidade,False
Lara Graça,False
Tiago Horst Letycia Tiago Juliano Oliveira Jonathan AlexJonathan Jonatan Ribeiro Johnny Ricardo de Almeida,False
deve ser divino hum,True
Boemia!,True
Um copo personalizado.,False
Valor,False
Flávia Alves lembrei de vc,False
Me. Mande para. Esperimentar,True
Farei uma visita sem dúvida logo logo,False
Taverna de Minas  (MG) e  Cachaça Lorenzon  (RO),True
"Parabéns, lindos!!!",False
"Somente uma observação, para adquirir as cachaças,  tem q se tornar sócio?? Assisti a Live sobre a cachaça coqueiro,  e fiquei.impressionado, parabéns!",True
Parabéns Wilson!!,False
"Vou falar da Paraíba: Serra Limpa, Volupia, Rainha, Serra Preta, Matuta, Maribondo,Sao Paulo e outras 30 ..Ja provei todas, minha preferida é a Serra Limpa!",True
"Melhor engenho, melhor cachaça, top!",True
Dona Beija,True
"Uhuu, valeu pelo selo!",False
Aida Caroline Mendes Jacinto vamos fazer sim 3 🍍 kkkkkk,False
Soraya Salvador Covas quer que eu mande um frete ai pra Ilha? rsrs,False
"Parabéns, João Luiz pelo sucesso da Magnifica !",False
Eles tao e com dispeito pq as musicas delas falam da. Vd sobre elesc,True
"Muito boa , já tomei algumas vzs, cachaça artesanal exemplar!!!!",True
Onde fica esta fábrica de cachaça e como faço pra comprar está cachaça,True
Leticia Rios mano kkkk o vídeo q tinha te falado,False
David Wilson Alves,False
Maríbondo,True
E o mais legal é a quebra de tabu! Mulheres jovens julgando cachaça! Parabéns!,True
Mayara Batista Maia,False
Ops... ideia !!!,False
Cristovam Ramos Neto,False
Moro no interior  de São  Paulo. ...lençóis  Paulista  amo vc .....quero comprar  fiquei apaixonada  com essa caixa misteriosa  kkkk mas sou aposentada  é o preço  é  um tanto Salgado  para mim mas mesmo  assim como faço  Pra comprar. Bjos meus lindos.,True
Nando Chaves ! =),False
Como faço pra comprar,False
Uma das melhores cachaça que degustei,True
Quanto ???,False
Rapaz coisa boa!!!!,False
👏👏👏👏,False
"Com a Excelencia da Prestação de Serviço pela Casa da Bebida, certamente o Natal e o Ano Novo de todos os clientes será totalmente Prospero! Eu e a minha Noiva Nah Brandão temos muito orgulho de poder desfrutar de boas bebidas! E Começar 2012 com muito Estilo e deliciosos Cocktails & Drinks!!! Happy 2012 =D",True
mais tarde eu apareço ai!,False
Oi eu to tentando entra em contato com vocês mais nao ta dando pelo email q vocês me passarão..,False
Exatamente novo investimento kkk,False
da oportunidade ai  em sua live pra mim mostrar meu novo trabalho o nome da música e segura essa flecha so cantar 2 músicas ai .,False
Parabéns e que o sucesso continue para sempre!,False
Flor do Brasil cerejeira bom de mais,True
Quero saber se é fácil de encontrar essa cachaça pra vender..,True
Débora Cristhian Daiane Rodrigues  bora fazer,False
Chique !!,False
Opa... Foi uma Santo Grau Paraty com uma bela feijoada completa.,False
Hulices Marques,False
Fernando Pinezi,False
Orab.      Kkkkkk,False
Não seria hidromel?,True
"Pronto, só falta os meninos levarem essa aee, pro Cabaré.",True
"Felipe Segreto, agora sim!",False
