text,labels_int,labels,llama3,mistral,is_opinative,gemma2,gpt-3.5-turbo-0125,cachaca
"Rafael Araújo, co-fundador da Cachaçaria Nacional em sua visita ao lindo alambique da Cachaça Caraçuípe! ✌ https://t.co/M72s9Ewhdz",1.0,neutral,positive,positive,False,positive,positive,true
Adicionei um vídeo a uma playlist @YouTube https://t.co/7ryUe8I1Syça Vale Verde Extra Premium 1000ml,1.0,neutral,neutral,positive,False,neutral,positive,true
Santuário do Caraça - Aventure-se com a Cultura Cachaceira e ClubeCN: https://t.co/INg9EhIHtZ via @YouTube,1.0,neutral,neutral,positive,False,neutral,neutral,true
Gostei de um vídeo @YouTube https://t.co/1J3d4im7jEça Santuário de Minas - Seleção do ClubeCN - Julho/2017 -,1.0,neutral,positive,positive,True,positive,positive,none
Adicionei um vídeo a uma playlist @YouTube https://t.co/criAxTTaQJça Tiara - Seleção do ClubeCN - Maio/2017 -,1.0,neutral,neutral,neutral,False,neutral,neutral,none
@cachacaguaraciaba foi a Cachaça mais vendida na Cachaçaria Nacional no mês de abril! Deliciosa envelhecida 8 anos em tonéis de amburana! https://t.co/L5lrukkMGU,2.0,positive,positive,positive,True,positive,positive,true
Área de envelhecimento do alambique da Cachaça Canabella. Quem já experimentou essa cachaça deliciosa? 😋😋 https://t.co/LBHLMIkrI2,1.0,neutral,positive,positive,True,positive,positive,true
Últimos dias para garantir a sua Cachaça Taverna de Minas no ClubeCN. Seja sócio agora: https://t.co/Brem8GqVAk 🍾🍾 https://t.co/QzWQAHCPmT,1.0,neutral,positive,positive,False,positive,positive,true
Lançamento na Cachaçaria Nacional! Cachaças Yaguara produzidas pelo alambique Weber Haus! https://t.co/GtlrEvHSuD,1.0,neutral,positive,positive,True,positive,positive,true
@cachacanacional https://t.co/L3oV9Q9BIN,1.0,neutral,neutral,neutral,False,neutral,neutral,true
"Nessa sexta linda vamos de Cachaça 30 Luas, envelhecida 2 anos e meio em barris de carvalho.… https://t.co/uTgrZRLbm9",1.0,neutral,positive,positive,True,positive,positive,true
😍😍😍 @ Cachaçaria Nacional https://t.co/OfmHRAXyvY,1.0,neutral,positive,positive,True,positive,positive,true
"A família inteira da Cachaça Germana, a Cachaça da Palha em promoção nessa semana na Cachaçaria… https://t.co/eFACwgkdjf",1.0,neutral,neutral,positive,True,positive,positive,true
"E direto de Chã Grande - PE,  o alambique mais ecológico que já vimos. Cachaça Sanhaçu, com… https://t.co/vZKjCXGy3a",1.0,neutral,positive,positive,True,positive,positive,true
"Em breve o vídeo com a visita ao alambique da Cachaça Melicana, estrela do mês de setembro do… https://t.co/xBWHikfn25",1.0,neutral,neutral,neutral,True,neutral,neutral,true
"Quer ganhar um copinho desse? Na compra das Cachaças Santo Grau Coronel Xavier Chaves, Paraty e… https://t.co/izK85C97HG",1.0,neutral,positive,positive,True,positive,neutral,true
"Cachaça Santo Grau, produzida pelo alambique mais antigo em atividade no Brasil em Coronel… https://t.co/NPN2xjdU35",1.0,neutral,neutral,positive,True,neutral,neutral,true
Conheça os mais perfeitos Kits de Natal da #CachaçariaNacional! As melhores cachaças você encontra aqui! #cachaça https://t.co/prGiKEMTvh,1.0,neutral,positive,positive,True,positive,positive,true
Chegaram na CN mas já estão saindo! As cachaças 1000 Montes acabaram de ser descarregadas mas os… https://t.co/YTjlLAvehq,1.0,neutral,neutral,negative,True,negative,neutral,true
Você sabe como fazer a melhor caipirinha? Não? Então acesse: http://t.co/0yKNBI3XOE,1.0,neutral,neutral,neutral,False,neutral,neutral,true
Vamos aproveitar a vida! #cachaça #segundafeira http://t.co/7MXLsRFWjd,1.0,neutral,positive,positive,True,positive,positive,true
Já garantiu a sua cachaça pra fechar com chave de ouro o final do mês? Não?! Então garanta: http://t.co/q4AdOFYlaR,1.0,neutral,positive,negative,True,positive,positive,true
"Quinta, dia 9 tem exposição no Centro de Convençoes - PE. E no domingo estamos fechando degustaçao no Chica Pitanga - Boa Viagem - Recife",1.0,neutral,neutral,positive,False,neutral,neutral,true
"No ultimo fim de senama de outubro,o evento Noite de Boteco se repete e estaremos também na Exposição de animais de Arcoverde. 
Aguardem!!!",1.0,neutral,neutral,positive,False,positive,positive,none
"Dia de Sábado tem Feijoada, Chorinho e Sanhaçu no Villa Hípica em Gravatá!",1.0,neutral,positive,positive,True,positive,positive,none
"#Repost harmonieschnaps
• • • • • •
Qual drink ou coquetel você vai preparar neste final de semana com sua Cachaça Harmonie Schnaps prata? 🤔
         
Este rótulo é ideal para a preparação de drinks, coquetéis e da… https://t.co/rjuG8e8vib",1.0,neutral,neutral,positive,False,neutral,positive,true
"Se o seu pai gosta de uma cachacinha ele vai adorar essa aqui.

Peça a sua pelo direct.

Beba com moderação. Venda proibida para menores de dezoito anos.

#cachaça #cachaçaria #alambique #cachaçaartesanal… https://t.co/TdsHEdObpJ",1.0,neutral,neutral,neutral,True,positive,positive,true
"Presentear alguém é sempre muito bom.

Mas, presentear com uma cachaça de qualidade em uma embalagem dessa, com um precinho especial, NÃO TEM PREÇO.

#cachaça #cachaçaria #alambique #cachaçaartesanal #artesanato… https://t.co/dYC9mIAwxa",1.0,neutral,positive,positive,True,positive,positive,true
"KIT CACHAÇA TIE

cachaca_tie Prata, eleita a melhor cachaça branca do Brasil, mais caixa em MDF.

Os copinhos de dose vão de brinde.

Peça já a sua pelo direct. Beba com moderação. Venda proibida para menores de… https://t.co/OZsbuhIh8C",2.0,positive,neutral,positive,True,positive,positive,true
"Somente neste mês de julho.

Peça sua cachaça pelo direct e receba em até 24 para Brasília/DF.

#lagonorte #planopiloto #paranoa #sobradinho #planaltinadf #aguasclaras #lagosul #itapoã em Brasília, Brazil https://t.co/eiKD3rDLkb",1.0,neutral,neutral,neutral,False,neutral,neutral,true
"E esse lindo kit da cachaca_tie que está imperdível.

Estoque limitado.

Peça já a sua pelo direct.

Beba com moderação. Proibido para menores de dezoito anos.

#cachaça #cachaçaria #alambique #cachaçaartesanal… https://t.co/TBHwQAwsKS",1.0,neutral,positive,positive,True,positive,positive,true
"Cachaça cachacaten

Uma cachaça excepcional com uma história surpreendente.

Você tem essa em sua prateleira? Não.

Peça já a sua pelo direct.

#cachaça #cachaçaria #alambique #cachaçaartesanal #artesanato #drinks… https://t.co/vf4Aj2XTJf",2.0,positive,neutral,positive,True,positive,positive,true
"Os seis passos para se fazer a cachaça.
Você arrisca o sétimo?

#cachaça #cachaçaria #alambique #cachaçaartesanal #artesanato #drinks #whiskey #rum #wine #beer #cerveja #brasilia #aracaju #goiania #minasgerais… https://t.co/FN2kBBqhHO",1.0,neutral,neutral,neutral,False,neutral,neutral,true
"🥃 Cachaça Companheira Extra Premium Carvalho 4 Anos - A cachaça agradável, com notas suaves de baunilha, ⌛envelhecida 4 anos em barril de carvalho americano e finalizada em barris de carvalho francês de primeiro uso. #Cachaça #CachacaCompanheira #ExtraPremium #Bebidas https://t.co/bVKHKFIzE6",1.0,neutral,positive,positive,True,positive,positive,true
https://t.co/UM6HAYT3Si,1.0,neutral,neutral,negative,False,neutral,neutral,none
"🌟Natal Premiado Cachaça Companheira
🔖Até 20%OFF ✈️ Frete Grátis* Confira Opções!
🎁Compre e Ganhe 1 Cachaça Prata Miniatura #cachaça #cachacacompanheira #natal2020 https://t.co/8GN0TdG0B8",1.0,neutral,positive,positive,False,positive,positive,true
"Além da Companheira 8 Anos, Eleita a Melhor #Cachaça Extra do Brasil, a Cachaçaria Companheira conta com uma linha de cachaças premiadas nos mais prestigiados concursos de destilados do mundo, como o #ConcoursMondialdeBruxelles, #Expocachaça e o #Rankingdacupuladacachaça https://t.co/g5Ob5LZMeF",1.0,neutral,positive,positive,True,positive,positive,true
https://t.co/8EX7z3oU82,1.0,neutral,neutral,negative,False,negative,neutral,true
@Alambiqueir0 Parabéns pelo vídeo! #tmj,2.0,positive,positive,positive,True,positive,positive,true
"Cachaça e aguardente são a mesma coisa...
#ConteUmaMentirinha https://t.co/nzCQKoBmCD",1.0,neutral,negative,negative,True,neutral,negative,true
https://t.co/ewuqRVDtNg,1.0,neutral,neutral,neutral,False,negative,neutral,true
@gilvanroots @subeida1 @mariajo66360450 @lourdesflintz @jcarloscruz7 @Gatitobest @DinizzRaquel @DrikaJapaReaca Viva a cachaça!,2.0,positive,positive,positive,True,positive,positive,true
"Queridos clientes, amigos e familiares,
Agradecemos a presença de vocês, o apoio dos que conosco puderam estar, e... https://t.co/HOittMOICv",1.0,neutral,positive,neutral,False,positive,positive,none
"Queridos clientes, amigos e familiares,
Agradecemos a presença de vocês, o apoio dos que conosco puderam estar, e... https://t.co/orEFVn7H41",1.0,neutral,positive,positive,False,positive,positive,none
"Publiquei 15 fotos no Facebook no álbum ""#Institucional2015"" https://t.co/dzv0nPETTd",1.0,neutral,neutral,neutral,False,neutral,positive,false
Eu publiquei uma nova foto no Facebook http://t.co/NpDlGCMBTU,1.0,neutral,neutral,positive,False,neutral,neutral,none
"KIT MINIATURA VERTICAL
CAIXA EM MADEIRA COM 4 CACHAÇAS 50 ML 
#kits2015 #Cachaça #cachaçaartesanal #artesanato... http://t.co/RgA7Wp1YP5",1.0,neutral,neutral,neutral,False,neutral,neutral,true
Nosso Folder atualizado ficou pronto! Amanhã começamos a distribuição #Folder #cachaça #cachaçaartesanal... http://t.co/h0bYrHdkZ1,1.0,neutral,positive,positive,False,positive,positive,true
Camisetas deste ano! #novidades2015 #lindas #camisetas #camisetas2015 #keepcalm #cachaça #cachaçaartesanal... http://t.co/cyEgzOhxCe,1.0,neutral,positive,positive,True,positive,positive,true
Eu publiquei uma nova foto no Facebook http://t.co/EuqWcERsE1,1.0,neutral,neutral,neutral,False,neutral,neutral,false
Eu publiquei uma nova foto no Facebook http://t.co/kbAWKuRtVD,1.0,neutral,neutral,neutral,False,neutral,neutral,false
"Acabou de chegar!!! Engenhos de Ouro...
Um espetáculo de livro!!! Um orgulho e uma honra para nós da Cachaçaria... http://t.co/5yKH5RZQAD",2.0,positive,positive,positive,True,positive,positive,true
"Acabou de chegar!!! Engenhos de Ouro...
Um espetáculo de livro!!! Um orgulho e uma honra para nós da Cachaçaria... http://t.co/p5XfIbhEgQ",2.0,positive,positive,positive,True,positive,positive,true
"Publiquei 73 fotos no Facebook no álbum ""Visita Técnica da Turma de Gastronomia - UniCesumar"" http://t.co/y4wMlOhQjY",1.0,neutral,neutral,positive,False,neutral,positive,false
Cachaça para presente! http://t.co/TCCqOMKk2f,2.0,positive,positive,positive,True,positive,positive,true
"Publiquei 18 fotos no Facebook no álbum ""Companheira na 3ª Cacharitiba"" http://t.co/zRHMxYeJS2",1.0,neutral,neutral,neutral,False,neutral,positive,true
http://t.co/EaV6DCWcJp,1.0,neutral,neutral,neutral,False,neutral,neutral,true
"Publiquei 51 fotos no Facebook no álbum ""Companheira na Expocachaça 2014"" http://t.co/kp6bxFUUI5",1.0,neutral,neutral,neutral,False,neutral,positive,true
Eu publiquei uma nova foto no Facebook http://t.co/YrqhT7b09R,1.0,neutral,neutral,neutral,False,neutral,neutral,none
Eu publiquei uma nova foto no Facebook http://t.co/AeYm6wanWr,1.0,neutral,neutral,neutral,False,neutral,neutral,none
Eu publiquei uma nova foto no Facebook http://t.co/ItB8KpBNiF,1.0,neutral,neutral,neutral,False,neutral,neutral,none
"Linda! 

Garrafa personalizada!!!

Informações e pedidos pelo e-mail sara@cachacacompanheira.com.br http://t.co/Owb7WVHWG3",2.0,positive,positive,positive,False,positive,positive,true
Eu publiquei uma nova foto no Facebook http://t.co/IgwtkqdYzq,1.0,neutral,neutral,neutral,False,neutral,neutral,false
"Amélia,
Muito jovem, assumiu o casamento. Dedicou-se exclusivamente a sua família.
Ao lado de Arlindo, resistiu... http://t.co/39NmCPZVs3",0.0,negative,neutral,positive,True,neutral,positive,false
Eu publiquei uma nova foto no Facebook http://t.co/QNusG1uk8h,1.0,neutral,neutral,neutral,False,neutral,neutral,none
Eu publiquei uma nova foto no Facebook http://t.co/xhWLRrwNAl,1.0,neutral,neutral,neutral,False,neutral,neutral,none
"Jandaia do Sul. Nessa região do Vale do Ivaí, feita de gente verdadeira e sincera, nós plantamos nossos sonhos... http://t.co/TRpSIGfttO",1.0,neutral,positive,positive,True,positive,positive,none
"Publiquei 9 fotos no Facebook no álbum ""Companheira no curso de Gastronomia"" http://t.co/nkHgVYEvZz",1.0,neutral,neutral,neutral,False,neutral,positive,none
Eu publiquei uma nova foto no Facebook http://t.co/NEoq9SVfjy,1.0,neutral,neutral,neutral,False,neutral,neutral,none
"Publiquei 18 fotos no Facebook no álbum ""Companheira na 2ª Cacharitiba"" http://t.co/RgsBTsf7rY",1.0,neutral,neutral,neutral,False,neutral,positive,true
Eu publiquei uma nova foto no Facebook http://t.co/q0JkIRf8vX,1.0,neutral,neutral,neutral,False,neutral,neutral,none
"Atenção galera de Campo Mourão!!!

Não sabe o presente que dar no Dia dos Pais???

Na Adega Panceri você... http://t.co/sYpJDJDBwF",1.0,neutral,positive,neutral,True,neutral,neutral,true
"Atenção galera de Apucarana !!!

Não sabe o que tomar neste frio para esquentar ou qual presente dar para seu pai... http://t.co/HyxFgC2s8x",1.0,neutral,positive,neutral,True,neutral,neutral,false
"Publiquei 30 fotos no Facebook no álbum ""Companheira na Feijoada da Malagueta - O Diário"" http://t.co/09mIXf3pOa",1.0,neutral,neutral,positive,False,neutral,positive,false
http://t.co/zLIOsyouJJ,1.0,neutral,neutral,negative,False,neutral,neutral,none
Haverá degustação de Cachaça Companheira!!! Feijoada com samba e cachaça... Combinação mais que perfeita!!! Dia... http://t.co/9S0AD6NrZ2,1.0,neutral,positive,positive,True,positive,positive,true
http://t.co/5oiEO7Wldi,1.0,neutral,neutral,neutral,False,neutral,neutral,none
http://t.co/22NigIs9Zp,1.0,neutral,neutral,negative,False,neutral,neutral,none
Eu publiquei uma nova foto no Facebook http://t.co/7CYeqyW7En,1.0,neutral,neutral,neutral,False,neutral,neutral,false
Eu publiquei uma nova foto no Facebook http://t.co/YyYMSxMnu4,1.0,neutral,neutral,neutral,False,neutral,neutral,none
Eu publiquei uma nova foto no Facebook http://t.co/YuOW7qCabu,1.0,neutral,neutral,neutral,False,neutral,neutral,none
Eu publiquei uma nova foto no Facebook http://t.co/rmnPUhchmh,1.0,neutral,neutral,neutral,False,neutral,neutral,none
"Cachaça COMPANHEIRA EXTRA PREMIUM 

Cachaça com classe - cachaça para mulheres

Envelhecida 8 anos em barris... http://t.co/h4DXmVmsvQ",1.0,neutral,positive,positive,False,positive,positive,true
Conheça nossa nova página: https://t.co/t3dlVQSZPs http://t.co/CfgGX2EXiR,1.0,neutral,neutral,neutral,False,neutral,neutral,none
Eu publiquei uma nova foto no Facebook http://t.co/RJ8REjUVf8,1.0,neutral,neutral,neutral,False,neutral,neutral,false
Sorteio para comemorarmos o anivesário de 19 anos da Cachaça Companheira. Participe! http://t.co/Jh9X8czRfJ,1.0,neutral,positive,positive,True,positive,positive,true
http://t.co/HnVWAY8L,1.0,neutral,neutral,negative,False,neutral,neutral,none
http://t.co/6XkQaY6S http://t.co/hbNv8G04,1.0,neutral,neutral,negative,False,neutral,neutral,none
Cachaça Companheira é premiada com Certificado TOP 100 Melhores do Ano de 2012 da Gastronomia http://t.co/EtqhIgHv,1.0,neutral,positive,positive,True,positive,positive,true
"TOP 100 MELHORES DO ANO DA GASTRONOMIA - SELO OURO 2012 TOP QUALIDADE BRASIL!!!

A Cachaça Companheira ficou entre... http://t.co/S4Ht1JjR",1.0,neutral,positive,positive,True,positive,positive,true
"Publiquei 6 fotos no Facebook no álbum ""Companheira no Empório Basso"" http://t.co/i1LyFyo0",1.0,neutral,neutral,neutral,False,neutral,positive,none
"Publiquei 18 fotos no Facebook no álbum """" http://t.co/xTlHWLRq",1.0,neutral,neutral,neutral,False,neutral,positive,none
"Expocachaça 2012
Local: Mercado Municipal de São Paulo
De 04 a 09 de setembro http://t.co/uMcfSHXB",1.0,neutral,neutral,neutral,False,neutral,positive,true
Eu publiquei uma nova foto no Facebook http://t.co/XtycGCUH,1.0,neutral,neutral,neutral,False,neutral,neutral,false
"Publiquei 54 fotos no Facebook no álbum """" http://t.co/GSbOJMQB",1.0,neutral,neutral,positive,False,neutral,negative,false
Beber moderadamente prolonga a vida de homens após infarto http://t.co/1K5NTYZv,1.0,neutral,positive,positive,True,positive,positive,none
http://t.co/dM4zAf6Q,1.0,neutral,neutral,negative,False,neutral,neutral,none
ENTREGAS PARA TODO BRASIL http://t.co/qyJRtSJb,1.0,neutral,neutral,positive,False,neutral,positive,none
http://t.co/bRnxKHn3 http://t.co/cWehQRpJ,1.0,neutral,neutral,negative,False,neutral,neutral,none
"Expoingá começa agora dia 06, não se esqueça de tomar uma Caiprinha Companheira por lá.",1.0,neutral,positive,positive,True,positive,positive,true
@DaniBernardes Já Está Concorrendo!,1.0,neutral,negative,positive,True,positive,positive,none
@Jontwink Liziane não mentiu a #cachaça entra a verdade saie!,1.0,neutral,negative,positive,True,positive,negative,true
"SALINAS -MG 
CAPITAL NACIONAL DA CACHAÇA 

Retweet

SIGA: @nortedeminasmg

#salinas #cachaca #wmcmidia #pequi #ipê 
#cerrado #montesclaros #uai #minasuai #riosaofrancisco #br251 #pãodequeijo #queijo https://t.co/Ntx4bajxr2",1.0,neutral,positive,neutral,False,positive,neutral,true
"Rapaz, vou te falar uma coisa...
@bodebrown #weeheavy #woodaged #woodagedseries #2014 #amburana #cachaça #weberhaus #drinkbitch #comeon #callmebaby #slapmyface em Vila Clementino https://t.co/YzrnaiDVT4",1.0,neutral,neutral,neutral,False,neutral,neutral,true
